Date,SPXT Index,SPTRCOND Index,SPTRCONS Index,SPTRENRS Index,SPTRFINL Index,SPTRHLTH Index,SPTRINDU Index,SPTRINFT Index,SPTRMATR Index,SPTRTELS Index,SPTRUTIL Index
2/19/04,1678.0087,280.08,280.18,297.67,484.76,415.81,293.2,336.812,201.63,148.9,180.78
2/20/04,1673.7115,279.09,282.05,297.84,483.26,414.57,292.67,334.7469,199.73,148.3,179.45
2/23/04,1669.1968,277.04,283.91,300.69,483.19,412.79,292.57,329.7915,200.05,147.98,179.84
2/24/04,1666.4222,276.74,282.26,300.5,480.73,414.42,291.07,329.7055,200.82,149.24,179.07
2/25/04,1673.3364,278.24,283.06,301.94,483.44,414.96,291.06,332.3674,201.49,148.53,180.77
2/26/04,1675.6337,279.93,283.17,301.86,483.91,414.5,290.71,333.5801,201.3,148.72,181.45
2/27/04,1675.7,279.97,284.05,302.27,485.43,412.77,290.43,331.8787,202.13,148.86,183.52
3/1/04,1691.8986,282.8,287.13,307.43,488.77,415.15,292.69,335.8513,205.39,150.95,184.97
3/2/04,1681.8818,281.41,284.54,304.41,486.75,412.26,290.76,332.9908,202.71,153.92,184.18
3/3/04,1685.1711,282.21,285.74,304.11,489.92,414.53,291.77,331.3787,201.82,152.68,184.23
3/4/04,1690.8301,283.57,285.3,302.81,491.18,416.27,292.31,334.3487,202.72,153.57,184.7
3/5/04,1693.762,284.36,285.75,306.57,494.39,417.5,292.39,331.8236,202.81,152.6,186.09
3/8/04,1679.738,281.61,285.43,307.3,492.06,417.03,288.06,323.8304,200.72,152.57,185.52
3/9/04,1670.0692,279.81,285.5,306.54,488.6,413.16,285.9,322.1955,197.63,152.47,185.12
3/10/04,1645.7937,275.12,284.76,302.07,481.48,405.9,280.95,317.9484,192.09,148.84,183.13
3/11/04,1621.2144,271.76,279.56,295.31,474.27,398.58,276.84,314.6794,190.52,146.3,180.56
3/12/04,1641.4232,275.7,279.65,300.07,480.24,400.78,281.04,321.8011,193.45,147.67,182
3/15/04,1617.9075,270.42,276.32,299.15,473.28,396.16,277.79,315.0904,188.76,145.51,181.72
3/16/04,1627.0289,271.44,276.7,299.85,477.7,398.48,279.86,316.6112,190.49,145.99,182.71
3/17/04,1646.2878,275.65,279.81,303.66,483.68,398.62,283.89,321.2562,193.48,147.54,185.95
3/18/04,1644.2136,275.68,280.52,305.94,484.04,397.33,283.69,318.3368,193.21,147.68,185.16
3/19/04,1625.844,274.04,279.01,299.78,478.26,392.09,280.23,313.0467,193.21,147.07,184.36
3/22/04,1604.8021,269.87,275.92,296.3,472.47,387.45,275.77,309.5437,189.12,144.52,182.32
3/23/04,1602.674,269.53,275.35,294.76,472.02,388.8,275.41,308.5693,189.79,143.3,182.18
3/24/04,1598.8494,269.94,275.49,289.07,468.21,386.14,275.2,311.5974,188.95,142.48,181.96
3/25/04,1625.011,275.04,279.69,288.62,473.92,389.06,280.3,322.0285,194.05,144.54,182.45
3/26/04,1623.3625,275.18,278.52,291.65,473.29,389.14,280.93,319.8662,194.3,144.05,182.77
3/29/04,1644.7498,278.25,282.02,293.35,479.69,395.22,284.43,325.2135,197.41,145.62,183.94
3/30/04,1651.427,279.49,283.34,298.64,481.73,395,286.37,325.2163,198.71,145.8,185.05
3/31/04,1650.4196,279.75,283.24,300.38,480.65,395.98,286.53,323.0667,198.26,146.75,185.34
4/1/04,1659.1644,280.37,282.96,297.77,485.45,399.43,287.17,326.375,199.23,147.17,186.48
4/2/04,1673.4048,282.67,283.25,299.47,483.15,404.4,291.12,334.9553,202.29,148.32,185.91
4/5/04,1686.2415,285.78,284.29,301.48,485.48,408.58,294.14,338.2957,201.83,150.15,186.18
4/6/04,1683.2285,285.91,285.89,301.07,485.23,406.94,294.5,334.1012,203.1,150.58,186.2
4/7/04,1672.137,282.74,284.25,300.66,483.21,405.42,292.78,331.1142,200.26,148.71,184.72
4/8/04,1670.3561,281.79,282.82,304.02,482.62,403.57,292.25,332.2553,199.23,148.3,184.28
4/9/04,1670.3561,281.79,282.82,304.02,482.62,403.57,292.25,332.2553,199.23,148.3,184.28
4/12/04,1679.0173,283.32,283.89,309.34,484.73,406.18,294.26,333.5858,201.35,148.55,181.29
4/13/04,1655.9907,278.69,281.54,306.5,474.76,403.03,290.12,329.4787,197.47,147.06,178.13
4/14/04,1654.174,278.5,283.28,308.35,469.24,406.49,289.27,328.9135,197.81,146.41,177.71
4/15/04,1655.1501,278.31,284.17,311.72,466.64,414.63,290.17,324.0928,198.86,146.36,178.74
4/16/04,1663.6185,280.32,286.2,313.78,472.09,416.91,292.98,321.3246,201.03,145.82,179.67
4/19/04,1665.3947,280.57,287.1,313.26,470.43,416.66,291.95,324.7196,200.5,147.26,178.87
4/20/04,1639.4941,278.03,285,306.2,462.54,409.23,287.89,316.9192,196.03,147.33,177.58
4/21/04,1648.309,279.55,285.56,306.27,462.41,413.78,290.09,320.9997,194.54,148.71,177.34
4/22/04,1671.6256,284.3,287.83,310.86,469.47,415.95,295.64,326.6723,200.43,149.85,179.56
4/23/04,1672.6221,283.52,288.24,308.83,467.25,414.77,294.53,332.2597,199.23,150.49,179.76
4/26/04,1665.1947,281.79,287.04,310.14,466.12,413.35,293.44,328.2035,198.44,149.99,180.82
4/27/04,1668.9845,283.41,288.08,315.4,467.35,415.19,293.95,326.4435,198.35,149.22,180.54
4/28/04,1646.1956,280.47,285.05,311,460.1,411.15,289.69,320.2758,192.05,148.23,180.64
4/29/04,1634.1584,277.93,286.46,304.42,459.84,408.76,287.53,314.4481,189.24,148.32,178.52
4/30/04,1624.5112,275.39,286.76,305.36,458.46,408.24,286.09,307.9745,188.76,146.89,178.52
5/3/04,1639.4603,277.34,288.38,313.09,461.98,414.1,288.85,310.261,189.05,147.44,179.37
5/4/04,1642.5012,276.75,287.05,312.42,463.52,413.8,289.58,312.8534,191.28,148.06,179.74
5/5/04,1645.6476,277.06,287.43,314.55,463.83,415.71,289.65,313.7691,190.36,148.95,178.58
5/6/04,1634.7467,272.95,286.35,312.61,458.9,415.07,288.39,312.2995,188.08,148.14,178.77
5/7/04,1612.3064,267.28,283.65,306.68,449.13,412.33,284.33,312.4471,181.52,145.27,173.93
5/10/04,1595.3756,263.83,282.78,298.02,444.27,406.78,280.39,311.7542,180.93,143.39,171.36
5/11/04,1607.9398,267.84,281.42,303.51,447.25,407.49,282.4,316.902,183.38,143.89,170.81
5/12/04,1611.1509,267.98,279.89,305.75,451.96,408.6,284.23,314.9496,183.1,143.92,170.69
5/13/04,1610.0514,267.05,278.49,304.67,452.46,407.56,283.92,315.4669,184.35,144.86,171
5/14/04,1609.1183,267.47,279.92,308.54,452.71,408.34,283.93,310.6864,184.19,144.21,172.56
5/17/04,1592.2333,263.52,278.48,307.82,447.08,405.85,280.8,306.4801,180.67,142.42,170.67
5/18/04,1603.142,267.43,279.74,303.92,451.08,405.67,283.41,309.7021,183.86,143.62,172.07
5/19/04,1599.2867,266.59,277.83,302.58,450.69,402.37,282.97,310.8165,184.02,143.63,171.12
5/20/04,1600.0562,266.78,279.15,302.42,452.79,399.83,282.01,310.9512,183.55,143.62,172.27
5/21/04,1606.4889,268.29,279.29,301.58,455.13,400.3,284.75,312.6994,185.76,143.34,172.4
5/24/04,1609.22,270.47,276.88,306.15,455.91,397.5,286.46,313.5475,187.43,142.14,174.78
5/25/04,1635.142,276.1,280.76,312.33,462.93,402,290.77,320.0031,191.2,142.15,177.92
5/26/04,1638.1581,276.48,280.91,309.75,465.56,403.77,291.24,321.2228,191.66,140.01,178.08
5/27/04,1647.6469,278,284.16,306.32,466.61,408.54,293.63,322.494,193.83,141.69,179.51
5/28/04,1646.8037,277.5,283.22,307.12,466.9,407.67,293.08,323.2925,193.44,140.86,180.17
5/31/04,1646.8037,277.5,283.22,307.12,466.9,407.67,293.08,323.2925,193.44,140.86,180.17
6/1/04,1647.5735,277.63,283.42,311.21,465.53,410.38,292.86,322.2481,193.13,140.7,179.62
6/2/04,1653.6647,278.71,285.78,310.78,467.8,412.37,295.32,321.2098,193.86,141.57,179.97
6/3/04,1641.4279,277.12,285.19,308.63,464.26,411.11,293.33,316.7964,189.88,140.58,178.44
6/4/04,1650.0748,277.98,285.61,307.18,467.59,412.53,295.15,320.438,191.99,141.15,178.7
6/7/04,1676.4838,281.86,288.62,312.66,474.91,416.33,300.21,328.7459,195.66,143.51,180.4
6/8/04,1679.2086,283.21,289.74,311.15,474.22,417.18,300.72,330.3816,196.07,143.87,178.96
6/9/04,1663.3829,280.82,288.3,308.22,469.54,412.49,298.18,325.7074,193.58,144.7,177.34
6/10/04,1671.0146,282.07,288.38,312.3,471.4,412.53,300.06,327.8757,194.64,145.67,178.56
6/11/04,1671.0146,282.07,288.38,312.3,471.4,412.53,300.06,327.8757,194.64,145.67,178.56
6/14/04,1655.0009,278.58,286.86,310.2,465.24,409.79,298.82,323.5211,191.79,144.27,177.75
6/15/04,1664.9186,280.28,287.86,313.77,466.65,410.09,301.12,327.4254,193.61,144.85,178.73
6/16/04,1667.2324,280.76,287.68,319.3,467.18,410.52,302.1,326.1879,193.96,144.33,179.58
6/17/04,1665.022,280.87,286.46,321.13,467.33,410.6,302.47,322.7114,194.4,144.83,180.59
6/18/04,1669.3896,281.17,286.43,322.26,468.68,410.63,304.41,323.2657,197.21,145.5,181.28
6/21/04,1662.4634,280.01,286.06,321.09,466.68,407.61,303.95,321.2193,196.66,144.27,182.45
6/22/04,1668.5465,279.14,286.61,322.73,468.52,406.25,306.33,325.6935,197.25,143.45,182.29
6/23/04,1682.7504,281.13,286.86,328.16,470.48,408.58,310.6,330.4404,199.59,144.7,183.65
6/24/04,1678.0692,281.02,285.12,326.03,470.42,408.35,309.93,328.9036,199.25,142.63,183.99
6/25/04,1668.9292,280.93,282,322.27,468.83,402.97,307.55,328.3115,199.89,143.56,183.26
6/28/04,1667.6089,280.27,283.36,319.97,468.9,402.89,307.17,327.2127,199.3,144.15,183.68
6/29/04,1671.8438,278.13,283.56,321.34,467.37,405.2,309.29,330.7221,201.83,144.97,181.96
6/30/04,1678.8256,278.99,284.58,323.1,469.2,406.7,310.76,332.2646,203.29,145.33,182.95
7/1/04,1661.5255,277.08,282.37,323.7,465.96,401.38,306.75,326.1098,199.44,144.52,181.18
7/2/04,1656.3309,275.92,282.02,324.32,467.09,400.5,303.76,322.5817,198.49,144.47,182.82
7/5/04,1656.3309,275.92,282.02,324.32,467.09,400.5,303.76,322.5817,198.49,144.47,182.82
7/6/04,1642.8351,273.45,282.22,326.06,463.72,397.08,302.93,314.1513,197.27,144.1,182.84
7/7/04,1646.3611,273.5,282.24,327.76,463.32,396.68,304.31,315.9994,199.62,145.09,182.83
7/8/04,1632.8848,269.31,282.14,326.4,459.77,395.61,301.74,311.2235,197.76,143.14,182.51
7/9/04,1638.4185,270.71,282.62,327.92,459.15,394.72,304.8,314.261,198.65,143.56,181.79
7/12/04,1640.73,271.68,283.18,326.91,462.05,393.74,306.19,312.6506,198.94,144.86,182
7/13/04,1641.9645,272.65,283.78,325.96,462.08,396.29,306.88,311.3956,199.12,144.04,182.07
7/14/04,1636.6182,271.54,283.24,329.31,459.98,397.39,306.57,305.7429,199.6,144.12,183.81
7/15/04,1629.5762,270.43,281.4,330.51,456.26,393.43,307.9,304.6356,200,142.49,184.18
7/16/04,1621.806,267.19,281.65,333.9,455.33,390.55,306.61,299.6916,200.17,142.47,185.64
7/19/04,1621.0846,266.04,281.3,333.39,457.13,388.24,305.22,301.2585,199.17,142.35,186.53
7/20/04,1632.5201,269.29,281.57,332.96,459.16,389.83,306.96,307.4149,199.1,143.23,187.24
7/21/04,1610.8844,266.62,277.84,327.29,454.61,385.64,302.85,301.7103,195.26,141.69,183.81
7/22/04,1615.2743,267.22,276.4,328.5,454.75,387.28,301.85,306.3664,194.41,143.18,182.7
7/23/04,1599.6212,264.9,272.9,327.04,452.47,383.84,299.43,299.0015,193.22,144.66,181.92
7/26/04,1596.4845,263.29,272.15,325.01,452.87,381.15,298.52,299.3281,191.76,147.5,181.28
7/27/04,1612.33,267.88,274.44,327.54,456.72,383.27,301.98,301.9558,194.84,150.82,181.36
7/28/04,1613.4996,266.62,273.94,329.97,457.44,381.59,303.65,301.5509,196.4,151.88,183.13
7/29/04,1621.3483,268.13,270.88,332.35,459.92,383.44,304.62,305.6515,199.14,151.85,184.81
7/30/04,1623.2621,267.93,270.79,334.04,459.59,384.8,304.28,307.2002,198.91,150.96,185.96
8/2/04,1630.4808,270.02,273.45,333.75,461.57,384.87,305.29,308.6059,199.84,151.86,187.23
8/3/04,1620.2814,267.36,272.55,337.75,459.61,384.05,303.32,302.2454,197.99,151.28,187.37
8/4/04,1618.999,265.6,273.54,330.96,460.4,383.43,303.49,303.2289,198.41,151.29,188.42
8/5/04,1592.6385,261.04,269.86,327.03,452.7,376.31,297.68,298.4593,194.53,148.99,186.49
8/6/04,1568.0715,257.18,267.09,320.83,448.63,371.04,291.55,290.1217,190.94,147.21,188.01
8/9/04,1569.9606,256.94,267.41,325.19,448.86,369.98,292.52,290.157,191.83,147.46,187.34
8/10/04,1590.3495,260.78,270.37,323.61,454.8,375.46,296.76,295.3412,195.07,149.74,188.54
8/11/04,1586.4318,258.65,271.92,322.79,455.85,381.25,296.48,286.8278,194.31,150.22,189.49
8/12/04,1567.9471,255.26,271.69,318.93,451.79,378.91,291.85,279.2397,191.6,149.22,189.16
8/13/04,1570.4443,255.83,272.48,322.07,451.45,376.55,292.51,281.558,191.06,149.21,188.5
8/16/04,1591.937,261.8,274.41,324.03,458.71,381.37,297.63,284.2413,196.3,150.75,189.74
8/17/04,1595.574,264.46,275.03,317.61,461.4,381.81,296.93,286.3595,197.36,150.4,189.52
8/18/04,1615.7209,267.48,276.19,321.17,467,387.46,300.65,292.5437,199.23,151.29,191.64
8/19/04,1609.9689,266.84,275.34,322.31,465.44,385.65,298.89,290.9165,199.44,150.77,190.14
8/20/04,1620.4724,268.69,276.12,324.88,469.47,388.53,300.79,292.3477,201.33,151.63,190.76
8/23/04,1616.6803,267.46,275.15,321.68,467.79,387.63,300.24,294.0937,199.36,151.43,190.11
8/24/04,1617.458,268.08,275.28,320.48,469.17,388.12,301.63,292.3479,199.96,151.17,190.23
8/25/04,1630.4846,269.94,276.49,322.58,473.07,391.44,303.97,296.025,202.1,151.62,191.39
8/26/04,1630.6831,269.98,276.9,324.55,473.88,391.24,304.11,294.3594,203.07,151.43,191.17
8/27/04,1634.8317,269.96,277.08,326.39,474.36,393.74,304.02,295.998,203.43,151.91,191.3
8/30/04,1622.2786,267.55,275.51,324.8,472.08,389.19,302.19,291.7214,201.88,151.77,191.56
8/31/04,1629.828,267.82,276.18,330.83,475.04,391.68,303.77,290.922,202.64,152.71,193.6
9/1/04,1632.8185,268.45,276.28,335.21,472.41,392.68,304.59,292.5004,203.17,153.44,193.95
9/2/04,1651.1396,272.88,278.88,338.15,477.83,396.81,308.11,295.8528,205.81,154.73,194.86
9/3/04,1644.2526,272.42,279.9,339.2,477.73,396.4,306.66,288.7215,205.49,154.65,194.23
9/6/04,1644.2526,272.42,279.9,339.2,477.73,396.4,306.66,288.7215,205.49,154.65,194.23
9/7/04,1655.6475,274.7,280.65,339.19,483.22,398.77,309.41,289.9866,207.14,156.2,195.46
9/8/04,1648.5195,273.81,277.32,339.04,479.7,398.04,309.43,289.9112,204.92,155.35,193.76
9/9/04,1651.6519,272.29,276.46,343.39,479.06,396.5,308.82,295.2332,205.7,155.34,194.38
9/10/04,1659.8357,274.78,277.22,341.51,481.25,395.48,309.92,301.1051,203.85,156.03,194.82
9/13/04,1663.0977,275.62,276.98,344.06,480.41,397.04,310.22,303.0075,203.48,156.81,193.48
9/14/04,1666.8162,276.98,277.13,344.81,481.08,399.14,310.41,303.5646,203.17,157.57,193.4
9/15/04,1655.1008,275.52,274.5,344.01,478.78,397.82,307.93,299.2461,202.47,155.28,193.33
9/16/04,1659.7797,276.93,272.98,344.79,481.83,397.42,309.61,299.574,203.26,156.76,195.01
9/17/04,1667.2484,277.35,273.85,350.56,482.25,398.59,313.29,300.8809,202.51,157.54,195.68
9/20/04,1657.8767,275.7,269.3,350.34,477.67,394.69,312.13,302.6721,202.72,156.32,195.14
9/21/04,1668.3855,277.34,268.52,359.42,481.56,396.55,313.37,304.5228,203.55,156.97,195.85
9/22/04,1645.1659,274.16,265.8,356.29,472.84,391.14,308.55,298.8531,201.9,155.79,195.12
9/23/04,1637.816,274.36,266.85,351.65,468.34,388.96,305.86,299.4139,200.19,155.4,193.59
9/24/04,1640.3978,275.57,266.55,354.43,470.55,389.89,306.94,296.7815,201.92,155.62,193.65
9/27/04,1630.6678,273.46,265.26,355.07,467.45,387.68,304.51,294.1699,201.83,154.25,194.05
9/28/04,1640.6168,273.41,266.91,360.27,470.11,390.96,307.02,294.4602,206.53,154.56,195.29
9/29/04,1647.7893,274.77,268.2,356.58,471.56,392.45,308.64,298.4808,207.64,155.05,194.65
9/30/04,1647.4803,275.72,268.74,358.69,470.98,384.78,310.6,299.4251,210.51,154.67,195.26
10/1/04,1672.4867,279.26,271.43,362.93,477.99,388.65,314.93,308.6172,211.64,157.04,196.83
10/4/04,1678.1039,281.46,271.44,362.51,478.6,390.22,315.56,310.1967,211.93,159.63,197.4
10/5/04,1677.0923,281,270.78,366.31,476.34,388.75,314.07,311.6723,211.94,160.74,197.83
10/6/04,1688.8267,282.82,272.01,372.67,479.64,388.07,316.97,314.0889,215.24,162.18,199.11
10/7/04,1672.0767,280.75,269.54,370.18,478.03,379.13,312.93,310.8184,212.61,161.07,197.75
10/8/04,1659.5101,278.47,267.84,371,476.4,375.02,310.57,305.2393,211.52,160.04,198.6
10/11/04,1662.8353,279.75,268.07,368.36,477.72,376.55,311.51,306.1716,211.18,160.39,198.51
10/12/04,1659.072,279.04,267.19,364.56,477.97,376.42,311.23,304.5756,209.11,161.1,199.52
10/13/04,1647.1267,278.42,266.15,356.91,474.5,372.79,308.19,305.0399,204.33,159.88,197.1
10/14/04,1631.806,275.91,265.09,359.73,462.54,369.98,306.67,302.3664,203.99,159.06,197.01
10/15/04,1639.0801,277.24,266.83,361.18,464.01,369.93,308.87,303.4881,205.71,160.3,199.04
10/18/04,1647.6948,279.77,268.03,357.4,466.17,374,309.11,307.5279,205.53,160.91,197.96
10/19/04,1631.7365,277.86,266.77,355.61,458.03,367.13,306.76,307.7362,200.62,159,196.8
10/20/04,1632.4885,276.64,267.22,362.18,455.26,367.22,306,308.9974,201.98,158.42,197.88
10/21/04,1636.7603,279.27,267.4,363.38,455.6,364.04,307.36,312.2794,203.21,157.2,198.07
10/22/04,1620.853,276.67,265.46,362.72,452.65,360.92,304.07,305.3479,202.18,154.92,199.57
10/25/04,1619.4786,275.98,263.85,363.01,452.58,359.2,304.49,304.9851,204.12,154.55,202.75
10/26/04,1643.5698,280.7,267.19,367.26,463.6,366.06,309.36,306.3451,206.32,154.95,205.32
10/27/04,1665.0135,285.18,269.61,361.27,469.21,376.31,312.95,313.3813,208.11,156.51,204.32
10/28/04,1668.5504,287.02,271.13,356.26,472.59,376.2,313.05,314.5656,205.87,157.25,203.57
10/29/04,1672.6486,286.99,270.68,361.14,473.38,376.38,314.01,315.1357,208.9,157.08,204.79
11/1/04,1673.1046,287.79,270.4,358.61,474.4,372.5,315,316.1111,209.09,159.03,205.75
11/2/04,1673.1606,288.79,271.53,354.13,476.75,369.71,314.98,317.4268,208.22,158.98,202.31
11/3/04,1692.2238,290.1,274.65,361.36,479.44,380.89,318.37,318.7595,211.02,160.24,206.42
11/4/04,1719.6407,296.21,282.29,366.85,487.52,382.16,324.58,322.148,215.93,162.58,210.84
11/5/04,1726.339,297.43,283.29,368.81,486.69,383.87,326.74,325.196,217.12,163.16,209.69
11/8/04,1724.5918,297.03,282.77,363.6,485.84,383.61,327.33,325.6793,217.07,163.62,211.62
11/9/04,1724.0754,297.19,282.33,360.42,485.18,383.69,328.65,325.4767,219.05,163.77,211.66
11/10/04,1722.6681,297.25,282.76,363.86,486.08,383.12,328.82,321.9408,218.98,163.14,211.51
11/11/04,1738.3193,300.03,284.95,363.76,490.7,384.91,332.88,326.4499,220.73,164.92,213.79
11/12/04,1754.3342,302.65,286.39,370.95,493.69,386.27,335.42,331.345,223.18,167.33,216.54
11/15/04,1753.9911,303.44,286.68,363.27,494.84,387.76,334,333.439,221.91,166.15,215.25
11/16/04,1741.7178,300.1,284.79,362.97,490.37,384.96,332.41,330.7868,220.55,165.52,215.07
11/17/04,1751.5652,300.98,286.1,367.72,491.6,385.34,334.66,335.5588,222.36,166,213.32
11/18/04,1753.9729,301.85,286.21,370.04,490.29,384.06,336.85,336.8605,222.82,166.04,213.52
11/19/04,1734.4525,297.98,282.97,374.04,483.72,379.71,332.65,330.7613,221.52,164.4,212.81
11/22/04,1744.7068,300.21,284.51,378.79,487.32,380.39,333.49,332.4879,223.72,163.78,216.06
11/23/04,1744.3123,302.04,283.75,380.64,488.46,379.19,332.9,330.929,222.66,163.18,217.15
11/24/04,1751.5541,303.6,283.84,383.59,490.19,380.08,333.57,333.6014,224.67,163.11,218
11/25/04,1751.5541,303.6,283.84,383.59,490.19,380.08,333.57,333.6014,224.67,163.11,218
11/26/04,1753.0922,303.83,283.97,385.65,490.05,382.06,333.06,332.3799,227.02,163.73,218.59
11/29/04,1747.3358,301.9,281.33,383.24,488.26,382.21,332.06,333.1337,226.64,163.64,216.16
11/30/04,1740.3267,298.82,278.78,383.21,487.38,382.98,332.51,330.5059,225.31,163.3,213.42
12/1/04,1766.9032,303.69,282.8,376.77,497.2,389.95,338.2,338.4811,227.77,166.74,211.75
12/2/04,1765.3715,303.9,285.14,367.58,496.51,393.55,337.45,337.9033,224.84,168.58,209.43
12/3/04,1766.6271,302.8,284.76,370.06,496.05,391.62,337.37,341.2182,224.64,167.74,210.96
12/6/04,1765.3257,302.32,282.53,369.79,496.33,389.76,336.21,343.6752,223.8,167.17,212.79
12/7/04,1745.8347,300.06,281.46,363.63,491.59,385.85,332.39,337.8774,219.37,165.54,210.77
12/8/04,1754.7474,302.01,282.83,366.11,493.25,392,334.3,338.1466,220.06,164.93,209.96
12/9/04,1764.3501,304.41,286.16,368.84,495.61,395.23,336.04,337.3488,221.71,166.28,210.22
12/10/04,1762.5117,303.78,286.06,366.87,495.98,394.01,337.75,335.6794,221.51,166.35,210.71
12/13/04,1778.5385,305.15,287.42,372.41,500.11,396.13,342.01,339.1316,224.74,168.84,214.1
12/14/04,1785.5104,306.75,289.73,373.01,501.43,399.29,342.29,340.4168,224.58,169.05,214.66
12/15/04,1789.1426,307.89,289.53,374.78,503.76,400.52,342.11,340.5813,226.66,166.56,216.09
12/16/04,1785.5131,307.18,289.02,371.27,501.07,406.49,340.28,338.6155,225.17,167.07,215.99
12/17/04,1772.1881,305.45,286.24,370.4,498.44,398.4,339.63,334.9627,224.38,167.48,216.09
12/20/04,1772.8687,305.52,286.51,376.2,498.6,393.79,340.55,334.4215,225.55,167.82,217.97
12/21/04,1788.9293,307.4,288.59,379.73,504.31,397.25,342.53,338.4693,228.34,168.74,219.71
12/22/04,1795.6626,309.32,289.91,375.29,508.06,400.2,343.45,339.4655,228.52,168.87,220.28
12/23/04,1796.4939,308.8,289.03,378.48,507.86,401.37,343.49,339.7585,229.03,168.49,219.91
12/24/04,1796.4939,308.8,289.03,378.48,507.86,401.37,343.49,339.7585,229.03,168.49,219.91
12/27/04,1788.7598,308.98,288.93,371.59,505.55,401.09,341.18,338.0349,228.38,168.11,218.21
12/28/04,1801.5801,312.68,291.06,373.65,508.37,405.41,343.7,339.5804,229.73,168.6,219.53
12/29/04,1801.7102,312.99,290.54,375.91,507.75,406.21,342.56,339.7531,229.82,168.43,219.88
12/30/04,1801.9772,313.67,290.68,374.63,508.06,406.31,342.45,339.9583,228.79,168.14,220.34
12/31/04,1799.5477,312.93,290.02,375.67,508.22,404.84,341.63,339.9532,228.44,167.5,219.05
1/3/05,1784.9561,311.32,289.52,363.84,506.29,400.6,339.19,337.148,225.98,166.95,216.48
1/4/05,1764.3025,307.45,287.83,361.54,501.67,397.64,334.47,330.5072,220.88,164.58,214.72
1/5/05,1758.0673,306.15,287.63,360.16,500.65,396.56,332.61,328.9176,219.16,164.74,212.59
1/6/05,1764.6262,304.88,289.23,366.09,503.2,399.42,334.2,328.1109,220.37,165.18,213.12
1/7/05,1762.1229,304.35,290.64,363.15,500.72,399.53,332.79,328.885,220.95,164.95,212.52
1/10/05,1768.1661,305.64,292.55,365.32,501.49,402.56,333.18,329.5937,221.83,163.44,214.08
1/11/05,1757.5056,303.69,291.24,365.1,498.93,400.26,331.52,326.0045,219.5,162.4,213.16
1/12/05,1764.717,305.58,292.2,371.29,497.83,402.81,332.25,327.9127,220.84,162.27,213.9
1/13/05,1749.481,303.13,290.25,372.72,493.41,396.26,328.64,324.5747,220.06,159.79,215.05
1/14/05,1759.9832,305.91,292.07,375.98,495.27,398.45,330.92,326.327,222.25,159.48,216.62
1/17/05,1759.9832,305.91,292.07,375.98,495.27,398.45,330.92,326.327,222.25,159.48,216.62
1/18/05,1777.0347,308.4,295.18,379.67,502.73,401.16,332.71,329.2819,223.16,161.73,218.46
1/19/05,1760.2844,305.55,294.71,377.75,497.79,398.72,329.7,322.6234,221.52,159.58,217.73
1/20/05,1746.6105,300.09,293.89,374.35,494.23,397.24,327.49,319.8626,220.23,157.92,216.98
1/21/05,1735.4246,298.67,291.46,374.06,491.32,393.84,324.73,317.2019,219.23,157.81,216.01
1/24/05,1729.3304,296.16,290.8,377.9,491.82,390.63,323.86,313.5291,216.49,157.97,217.9
1/25/05,1736.25,296.93,291.61,379.68,492.56,393.6,327.14,315.6241,217.26,156.35,216.28
1/26/05,1744.7189,298.44,291.18,383.15,494.14,395.71,327.72,318.5353,218.03,157.3,219.63
